injected,truth
40.0,40.0
40.0,40.0
31.926,40.0
40.0,40.0
31.0,40.0
40.0,40.0
39.75,39.75
39.5,39.5
39.5,39.5
39.5,39.5
81.159,39.5
39.5,39.5
39.0,39.0
39.0,39.0
39.25,39.25
39.25,39.25
39.25,39.25
39.25,39.25
83.273,39.25
39.25,39.25
29.529,39.25
39.25,39.25
38.75,38.75
38.38,38.38
37.75,37.75
36.38,36.38
36.38,36.38
36.38,36.38
36.13,36.13
36.13,36.13
36.13,36.13
36.13,36.13
36.13,36.13
36.13,36.13
35.63,35.63
35.25,35.25
34.75,34.75
34.75,34.75
35.88,35.88
35.88,35.88
35.88,35.88
35.88,35.88
81.534,35.88
15.968,35.88
35.88,35.88
35.88,35.88
36.88,36.88
36.88,36.88
37.13,37.13
22.899,37.13
37.13,37.13
37.13,37.13
38.0,38.0
38.5,38.5
38.75,38.75
39.0,39.0
38.75,38.75
38.75,38.75
38.75,38.75
38.75,38.75
38.25,38.25
37.75,37.75
39.0,39.0
39.44,39.44
38.5,38.5
38.5,38.5
37.75,37.75
37.75,37.75
36.5,36.5
36.5,36.5
36.0,36.0
35.19,35.19
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
34.75,34.75
34.75,34.75
34.69,34.69
34.69,34.69
35.19,35.19
36.0,36.0
36.0,36.0
36.0,36.0
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
71.432,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
35.13,35.13
34.63,34.63
34.63,34.63
34.38,34.38
34.38,34.38
34.38,34.38
34.38,34.38
34.38,34.38
34.38,34.38
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
33.63,33.63
33.5,33.5
33.0,33.0
32.63,32.63
32.63,32.63
32.5,32.5
32.0,32.0
31.5,31.5
35.183,31.5
6.211,31.5
31.5,31.5
29.75,29.75
28.75,28.75
29.12,29.12
30.12,30.12
30.37,30.37
30.37,30.37
31.0,31.0
30.75,30.75
30.75,30.75
30.75,30.75
31.25,31.25
31.75,31.75
31.75,31.75
31.75,31.75
31.75,31.75
31.75,31.75
30.37,30.37
30.0,30.0
29.5,29.5
29.5,29.5
30.0,30.0
30.0,30.0
30.5,30.5
30.5,30.5
30.75,30.75
30.75,30.75
30.75,30.75
30.75,30.75
30.75,30.75
30.75,30.75
30.75,30.75
30.75,30.75
30.81,30.81
30.81,30.81
31.25,31.25
31.25,31.25
31.0,31.0
30.81,30.81
31.81,31.81
32.5,32.5
33.75,33.75
33.38,33.38
33.0,33.0
32.63,32.63
32.0,32.0
31.5,31.5
31.75,31.75
34.0,34.0
33.75,33.75
33.5,33.5
32.729,33.5
33.0,33.0
32.0,32.0
33.5,33.5
33.75,33.75
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
34.25,34.25
35.25,35.25
35.5,35.5
35.88,35.88
35.88,35.88
35.88,35.88
35.88,35.88
37.733,35.88
34.13,34.13
35.25,35.25
35.25,35.25
35.25,35.25
35.75,35.75
36.0,36.0
36.0,36.0
36.0,36.0
36.25,36.25
36.25,36.25
36.0,36.0
36.0,36.0
36.0,36.0
36.0,36.0
37.0,37.0
37.0,37.0
37.0,37.0
37.0,37.0
62.507,36.5
36.5,36.5
36.0,36.0
35.75,35.75
35.75,35.75
35.75,35.75
35.25,35.25
35.25,35.25
34.75,34.75
34.75,34.75
34.75,34.75
34.75,34.75
35.38,35.38
35.63,35.63
37.0,37.0
38.25,38.25
39.25,39.25
39.44,39.44
43.122,39.13
39.13,39.13
38.38,38.38
38.0,38.0
37.5,37.5
30.147,37.5
37.0,37.0
37.5,37.5
36.75,36.75
36.12,36.12
31.12,31.12
32.0,32.0
32.5,32.5
32.75,32.75
34.25,34.25
34.25,34.25
34.38,34.38
34.88,34.88
35.0,35.0
34.13,34.13
34.13,34.13
34.13,34.13
34.0,34.0
34.5,34.5
34.25,34.25
34.25,34.25
34.5,34.5
35.0,35.0
74.92,34.5
34.5,34.5
34.81,34.81
34.5,34.5
35.5,35.5
36.5,36.5
6.49,36.0
35.25,35.25
34.75,34.75
34.75,34.75
34.75,34.75
34.75,34.75
35.13,35.13
35.25,35.25
35.25,35.25
35.5,35.5
35.75,35.75
35.75,35.75
35.75,35.75
35.75,35.75
36.13,36.13
36.13,36.13
36.63,36.63
36.63,36.63
36.13,36.13
36.38,36.38
36.38,36.38
36.38,36.38
36.38,36.38
36.38,36.38
47.201,36.13
36.38,36.38
36.25,36.25
36.0,36.0
36.0,36.0
36.38,36.38
36.88,36.88
37.5,37.5
37.25,37.25
37.25,37.25
37.25,37.25
37.25,37.25
6.657,37.0
36.81,36.81
36.94,36.94
36.75,36.75
36.75,36.75
37.25,37.25
38.0,38.0
37.75,37.75
37.25,37.25
36.88,36.88
37.13,37.13
37.13,37.13
37.13,37.13
37.13,37.13
37.13,37.13
37.13,37.13
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
37.38,37.38
34.942,37.38
37.38,37.38
37.38,37.38
37.13,37.13
37.0,37.0
37.0,37.0
22.92,37.0
37.63,37.63
37.25,37.25
37.63,37.63
38.25,38.25
83.274,38.5
39.5,39.5
39.75,39.75
40.63,40.63
72.274,42.0
42.0,42.0
45.5,45.5
45.0,45.0
45.13,45.13
45.25,45.25
46.867,44.5
57.967,44.5
44.5,44.5
44.5,44.5
44.5,44.5
44.5,44.5
45.0,45.0
44.75,44.75
44.75,44.75
44.75,44.75
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
46.0,46.0
46.0,46.0
46.25,46.25
47.0,47.0
47.5,47.5
47.5,47.5
47.5,47.5
47.5,47.5
47.0,47.0
47.0,47.0
58.711,46.5
46.0,46.0
45.0,45.0
54.31,45.0
46.38,46.38
46.63,46.63
46.63,46.63
46.63,46.63
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
46.0,46.0
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
46.5,46.5
47.0,47.0
47.0,47.0
47.0,47.0
45.5,45.5
46.63,46.63
45.38,45.38
44.75,44.75
45.25,45.25
45.25,45.25
45.25,45.25
45.25,45.25
32.954,46.75
46.75,46.75
48.38,48.38
48.13,48.13
74.333,48.13
48.13,48.13
9.405,48.75
23.264,49.25
49.25,49.25
49.25,49.25
51.44,51.44
52.25,52.25
54.5,54.5
55.25,55.25
55.25,55.25
55.25,55.25
56.5,56.5
56.5,56.5
58.5,58.5
57.38,57.38
17.97,57.63
53.165,57.0
57.38,57.38
57.0,57.0
57.0,57.0
57.0,57.0
57.0,57.0
57.0,57.0
57.0,57.0
57.0,57.0
56.25,56.25
56.75,56.75
56.13,56.13
56.13,56.13
61.479,56.13
56.13,56.13
56.0,56.0
6.485,55.19
50.19,50.19
50.19,50.19
51.88,51.88
51.75,51.75
52.13,52.13
52.13,52.13
51.0,51.0
77.212,51.0
54.72,50.88
50.88,50.88
51.25,51.25
51.25,51.25
51.75,51.75
51.63,51.63
51.88,51.88
52.25,52.25
52.63,52.63
52.75,52.75
52.75,52.75
52.75,52.75
54.0,54.0
54.5,54.5
55.0,55.0
55.0,55.0
55.5,55.5
55.75,55.75
56.0,56.0
56.0,56.0
56.0,56.0
56.5,56.5
54.807,56.5
56.5,56.5
56.13,56.13
56.5,56.5
55.75,55.75
55.25,55.25
53.38,53.38
55.25,55.25
55.25,55.25
55.25,55.25
55.25,55.25
55.25,55.25
55.25,55.25
55.25,55.25
55.75,55.75
56.25,56.25
55.419,56.63
56.63,56.63
56.75,56.75
56.25,56.25
56.25,56.25
56.25,56.25
56.25,56.25
56.25,56.25
57.25,57.25
57.25,57.25
57.75,57.75
57.75,57.75
59.0,59.0
59.0,59.0
81.344,59.0
59.0,59.0
59.63,59.63
59.63,59.63
59.88,59.88
59.88,59.88
60.38,60.38
60.38,60.38
61.13,61.13
61.5,61.5
61.13,61.13
43.721,60.38
60.38,60.38
60.38,60.38
78.407,61.13
59.25,59.25
59.13,59.13
59.13,59.13
65.083,59.13
59.13,59.13
59.13,59.13
59.13,59.13
58.75,58.75
58.5,58.5
58.0,58.0
58.0,58.0
58.5,58.5
58.88,58.88
57.0,57.0
55.13,55.13
55.63,55.63
55.63,55.63
54.38,54.38
53.88,53.88
53.88,53.88
53.88,53.88
53.88,53.88
59.232,53.88
53.5,53.5
53.5,53.5
53.75,53.75
53.75,53.75
53.75,53.75
53.75,53.75
53.75,53.75
53.75,53.75
54.5,54.5
55.75,55.75
59.0,59.0
59.25,59.25
5.916,59.25
59.25,59.25
59.0,59.0
59.0,59.0
31.035,58.63
59.0,59.0
59.0,59.0
59.0,59.0
58.25,58.25
58.0,58.0
58.0,58.0
58.0,58.0
45.259,56.0
80.113,54.75
68.118,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
20.579,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
34.962,54.5
54.5,54.5
54.5,54.5
73.531,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
54.75,54.75
74.928,54.75
54.75,54.75
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
56.0,56.0
56.0,56.0
56.0,56.0
62.313,56.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
33.714,55.0
55.0,55.0
55.5,55.5
55.75,55.75
55.75,55.75
55.75,55.75
8.289,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
53.0,53.0
53.0,53.0
52.38,52.38
52.38,52.38
51.38,51.38
50.88,50.88
50.38,50.38
50.88,50.88
50.88,50.88
50.88,50.88
50.88,50.88
52.847,50.88
52.75,52.75
53.0,53.0
53.38,53.38
53.38,53.38
49.38,49.38
51.0,51.0
52.25,52.25
77.189,52.5
52.5,52.5
52.5,52.5
52.75,52.75
52.5,52.5
52.5,52.5
52.5,52.5
52.5,52.5
52.5,52.5
53.0,53.0
53.0,53.0
53.0,53.0
4.885,53.0
56.0,56.0
56.0,56.0
58.25,58.25
35.598,58.25
58.25,58.25
83.126,58.25
58.25,58.25
58.25,58.25
58.25,58.25
58.25,58.25
58.25,58.25
58.25,58.25
63.0,63.0
63.25,63.25
65.5,65.5
65.5,65.5
65.25,65.25
65.25,65.25
64.75,64.75
65.0,65.0
65.0,65.0
65.0,65.0
63.75,63.75
64.5,64.5
65.0,65.0
61.75,61.75
23.72,56.75
57.5,57.5
58.0,58.0
73.838,58.0
61.75,61.75
62.25,62.25
60.0,60.0
33.47,59.0
59.0,59.0
59.0,59.0
59.0,59.0
59.0,59.0
60.38,60.38
60.19,60.19
60.19,60.19
60.19,60.19
65.955,59.5
59.5,59.5
59.0,59.0
58.0,58.0
58.0,58.0
58.0,58.0
58.0,58.0
58.0,58.0
58.5,58.5
58.25,58.25
59.25,59.25
4.733,59.25
59.75,59.75
59.75,59.75
63.25,63.25
63.25,63.25
62.25,62.25
62.0,62.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
67.0,67.0
68.0,68.0
68.0,68.0
62.228,68.0
68.0,68.0
68.0,68.0
69.0,69.0
69.0,69.0
69.0,69.0
69.0,69.0
69.0,69.0
69.0,69.0
71.5,71.5
71.5,71.5
71.5,71.5
71.5,71.5
72.0,72.0
72.0,72.0
21.842,73.0
73.0,73.0
72.0,72.0
72.0,72.0
72.75,72.75
54.935,71.75
63.163,71.75
71.75,71.75
72.75,72.75
72.75,72.75
72.75,72.75
72.75,72.75
72.75,72.75
72.75,72.75
72.75,72.75
72.75,72.75
73.0,73.0
76.0,76.0
77.0,77.0
77.62,77.62
78.12,78.12
79.964,78.0
79.12,79.12
79.12,79.12
79.12,79.12
79.12,79.12
80.12,80.12
80.12,80.12
80.12,80.12
80.12,80.12
82.0,82.0
82.0,82.0
82.0,82.0
82.0,82.0
81.25,81.25
81.25,81.25
81.25,81.25
81.25,81.25
82.0,82.0
82.0,82.0
81.62,81.62
82.0,82.0
81.5,81.5
82.458,81.5
82.5,82.5
82.5,82.5
83.5,83.5
47.361,83.5
83.5,83.5
83.5,83.5
40.839,83.5
82.0,82.0
77.0,77.0
76.5,76.5
76.5,76.5
76.5,76.5
76.5,76.5
76.5,76.5
75.5,75.5
74.5,74.5
76.0,76.0
77.25,77.25
76.5,76.5
76.5,76.5
76.5,76.5
35.7,76.5
65.501,76.5
37.239,76.5
76.5,76.5
76.5,76.5
9.105,76.5
76.5,76.5
76.5,76.5
76.5,76.5
76.0,76.0
76.0,76.0
75.0,75.0
75.0,75.0
73.25,73.25
73.0,73.0
73.0,73.0
73.0,73.0
72.0,72.0
72.0,72.0
71.0,71.0
70.5,70.5
19.994,69.5
69.5,69.5
68.12,68.12
66.62,66.62
66.12,66.12
65.62,65.62
63.75,63.75
62.75,62.75
15.822,62.75
62.75,62.75
61.0,61.0
60.0,60.0
61.0,61.0
62.0,62.0
62.038,62.0
62.0,62.0
66.0,66.0
67.0,67.0
61.935,65.37
65.37,65.37
65.37,65.37
65.37,65.37
66.37,66.37
64.0,64.0
65.0,65.0
45.063,65.75
63.0,63.0
13.858,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
62.0,62.0
62.0,62.0
63.0,63.0
63.75,63.75
63.75,63.75
42.122,63.75
63.25,63.25
63.25,63.25
63.75,63.75
63.75,63.75
61.88,61.88
60.56,60.56
64.0,64.0
62.75,62.75
64.5,64.5
64.5,64.5
64.0,64.0
62.88,62.88
61.88,61.88
61.5,61.5
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.75,64.75
65.5,65.5
65.5,65.5
70.476,65.5
65.5,65.5
65.5,65.5
65.0,65.0
65.0,65.0
64.5,64.5
64.5,64.5
64.5,64.5
64.5,64.5
74.322,64.5
64.5,64.5
64.5,64.5
64.5,64.5
55.204,64.5
64.5,64.5
45.705,64.5
64.5,64.5
63.5,63.5
63.5,63.5
63.5,63.5
63.5,63.5
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
64.0,64.0
63.5,63.5
64.0,64.0
64.5,64.5
64.5,64.5
64.5,64.5
64.5,64.5
64.5,64.5
64.5,64.5
64.5,64.5
65.5,65.5
65.5,65.5
66.0,66.0
66.0,66.0
65.0,65.0
64.37,64.37
64.37,64.37
64.37,64.37
65.37,65.37
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
47.236,66.0
66.0,66.0
66.0,66.0
66.0,66.0
45.513,66.0
66.0,66.0
47.145,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
66.0,66.0
65.5,65.5
66.0,66.0
66.5,66.5
66.5,66.5
67.5,67.5
67.5,67.5
67.5,67.5
67.5,67.5
66.5,66.5
66.0,66.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
65.0,65.0
35.209,65.5
65.5,65.5
65.5,65.5
65.5,65.5
17.046,65.0
65.0,65.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
65.0,65.0
64.0,64.0
64.0,64.0
64.0,64.0
63.5,63.5
62.5,62.5
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
62.0,62.0
61.0,61.0
61.0,61.0
61.0,61.0
60.0,60.0
60.0,60.0
60.0,60.0
60.0,60.0
60.0,60.0
60.0,60.0
60.0,60.0
60.0,60.0
60.5,60.5
60.5,60.5
79.851,60.5
60.5,60.5
74.148,60.5
60.5,60.5
43.718,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
5.867,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
61.0,61.0
61.0,61.0
60.56,60.56
60.5,60.5
64.62,64.62
64.62,64.62
67.5,67.5
68.0,68.0
69.5,69.5
69.5,69.5
80.099,68.5
69.0,69.0
70.0,70.0
70.0,70.0
70.0,70.0
70.0,70.0
70.0,70.0
70.0,70.0
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
61.347,70.5
70.5,70.5
70.5,70.5
70.5,70.5
21.543,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
70.5,70.5
69.5,69.5
69.0,69.0
69.0,69.0
69.0,69.0
69.0,69.0
68.0,68.0
68.0,68.0
68.0,68.0
75.489,68.0
68.0,68.0
68.0,68.0
68.0,68.0
67.0,67.0
66.0,66.0
66.0,66.0
66.0,66.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
67.0,67.0
65.5,65.5
65.5,65.5
64.5,64.5
64.0,64.0
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
62.5,62.5
25.055,62.5
62.5,62.5
61.13,61.13
59.5,59.5
58.5,58.5
58.5,58.5
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
30.218,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
12.749,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.88,57.88
57.25,57.25
44.67,57.25
57.75,57.75
58.0,58.0
58.5,58.5
58.5,58.5
59.0,59.0
59.0,59.0
59.0,59.0
59.0,59.0
59.5,59.5
62.38,62.38
61.38,61.38
36.967,62.44
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
62.5,62.5
63.5,63.5
62.5,62.5
62.75,62.75
62.25,62.25
62.25,62.25
62.0,62.0
61.0,61.0
9.913,60.5
60.5,60.5
60.5,60.5
60.5,60.5
56.31,56.31
21.353,55.81
56.31,56.31
56.31,56.31
56.13,56.13
56.13,56.13
56.13,56.13
62.401,56.13
57.13,57.13
57.13,57.13
56.13,56.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
57.13,57.13
56.63,56.63
56.63,56.63
56.5,56.5
55.5,55.5
55.5,55.5
55.5,55.5
56.0,56.0
56.0,56.0
57.0,57.0
58.0,58.0
59.0,59.0
60.0,60.0
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
60.5,60.5
61.5,61.5
61.5,61.5
61.5,61.5
61.5,61.5
61.0,61.0
61.0,61.0
61.0,61.0
61.0,61.0
62.0,62.0
63.5,63.5
63.5,63.5
63.5,63.5
63.0,63.0
62.5,62.5
62.5,62.5
62.5,62.5
61.5,61.5
68.041,61.5
62.0,62.0
62.992,62.0
62.5,62.5
63.75,63.75
63.25,63.25
64.25,64.25
66.25,66.25
62.5,62.5
62.5,62.5
62.5,62.5
48.75,62.5
62.5,62.5
63.0,63.0
63.75,63.75
59.787,63.75
63.75,63.75
63.25,63.25
64.99,63.25
63.25,63.25
63.25,63.25
63.25,63.25
63.25,63.25
63.25,63.25
63.25,63.25
62.25,62.25
62.25,62.25
62.25,62.25
62.25,62.25
61.75,61.75
62.5,62.5
11.502,61.75
61.75,61.75
61.75,61.75
61.75,61.75
61.0,61.0
60.0,60.0
60.0,60.0
60.0,60.0
61.0,61.0
32.743,61.0
61.0,61.0
61.0,61.0
61.45,61.45
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.0,63.0
63.51,63.51
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
77.399,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
64.0,64.0
63.0,63.0
63.0,63.0
62.25,62.25
62.25,62.25
61.5,61.5
61.5,61.5
60.5,60.5
60.0,60.0
58.7,58.7
56.2,56.2
55.0,55.0
53.2,53.2
25.528,52.2
53.2,53.2
52.2,52.2
52.2,52.2
52.2,52.2
18.183,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
76.75,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.2,52.2
52.0,52.0
51.0,51.0
51.0,51.0
51.0,51.0
50.0,50.0
47.0,47.0
47.25,47.25
47.25,47.25
47.25,47.25
47.25,47.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
48.25,48.25
49.0,49.0
50.0,50.0
64.377,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
10.657,51.0
52.0,52.0
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
52.5,52.5
53.5,53.5
53.5,53.5
53.5,53.5
54.3,54.3
54.3,54.3
54.3,54.3
54.3,54.3
54.3,54.3
54.3,54.3
54.3,54.3
54.3,54.3
53.8,53.8
53.8,53.8
53.8,53.8
53.8,53.8
51.0,51.0
51.0,51.0
52.0,52.0
51.5,51.5
52.0,52.0
49.5,49.5
48.5,48.5
47.0,47.0
46.5,46.5
47.0,47.0
48.0,48.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.1,49.1
49.1,49.1
48.9,48.9
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
49.0,49.0
18.969,49.0
49.0,49.0
30.285,48.0
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
48.0,48.0
46.79,46.79
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.99,46.99
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.85,46.85
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
48.0,48.0
47.0,47.0
45.7,45.7
45.7,45.7
45.5,45.5
45.5,45.5
45.5,45.5
45.5,45.5
44.284,46.0
51.0,51.0
47.0,47.0
58.41,47.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
46.0,46.0
45.0,45.0
43.5,43.5
43.5,43.5
43.5,43.5
43.5,43.5
43.5,43.5
42.0,42.0
69.171,42.2
43.0,43.0
41.7,41.7
41.8,41.8
41.8,41.8
41.8,41.8
14.653,41.8
42.01,42.01
43.0,43.0
43.0,43.0
43.0,43.0
74.987,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
63.465,43.0
43.0,43.0
63.101,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
43.0,43.0
42.5,42.5
6.36,42.5
42.5,42.5
42.5,42.5
42.5,42.5
42.5,42.5
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
44.12,44.12
42.98,42.98
42.98,42.98
42.88,42.88
42.88,42.88
42.5,42.5
42.5,42.5
41.5,41.5
41.5,41.5
41.8,41.8
41.5,41.5
41.5,41.5
41.5,41.5
39.41,39.41
39.5,39.5
39.5,39.5
39.5,39.5
39.7,39.7
39.7,39.7
39.7,39.7
39.7,39.7
39.7,39.7
20.237,39.7
40.5,40.5
40.5,40.5
40.5,40.5
40.5,40.5
40.5,40.5
40.5,40.5
40.5,40.5
74.929,40.5
37.321,39.5
39.5,39.5
39.0,39.0
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
29.259,38.5
38.5,38.5
38.5,38.5
36.1,36.1
36.1,36.1
35.1,35.1
35.1,35.1
35.1,35.1
35.1,35.1
34.0,34.0
34.0,34.0
34.0,34.0
34.0,34.0
32.9,32.9
31.0,31.0
31.0,31.0
31.0,31.0
38.111,31.0
31.0,31.0
31.0,31.0
31.0,31.0
31.0,31.0
31.0,31.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
49.345,30.0
30.0,30.0
30.0,30.0
30.1,30.1
32.5,32.5
32.5,32.5
32.5,32.5
32.49,32.49
33.85,33.85
33.29,33.29
13.918,33.65
33.65,33.65
33.65,33.65
33.65,33.65
33.65,33.65
33.95,33.95
30.037,34.75
34.7,34.7
34.7,34.7
33.5,33.5
34.4,34.4
34.49,34.49
57.082,34.4
34.4,34.4
17.453,34.4
34.4,34.4
34.4,34.4
34.49,34.49
41.413,34.49
34.0,34.0
34.15,34.15
34.15,34.15
34.15,34.15
34.15,34.15
34.15,34.15
34.5,34.5
33.85,33.85
33.85,33.85
33.85,33.85
33.85,33.85
33.85,33.85
34.0,34.0
34.0,34.0
33.01,33.01
34.4,34.4
34.4,34.4
34.4,34.4
34.4,34.4
34.4,34.4
33.5,33.5
33.9,33.9
33.9,33.9
33.9,33.9
33.9,33.9
33.9,33.9
33.0,33.0
33.9,33.9
58.135,33.9
33.9,33.9
33.9,33.9
33.9,33.9
34.0,34.0
34.29,34.29
34.27,34.27
34.27,34.27
34.27,34.27
34.27,34.27
34.25,34.25
37.69,37.69
36.5,36.5
37.0,37.0
37.0,37.0
37.0,37.0
37.95,37.95
37.95,37.95
37.95,37.95
7.18,37.95
36.99,36.99
35.4,35.4
36.4,36.4
36.4,36.4
36.4,36.4
36.4,36.4
36.39,36.39
36.39,36.39
36.39,36.39
36.39,36.39
36.35,36.35
38.0,38.0
38.0,38.0
38.0,38.0
38.02,38.02
50.193,39.98
39.98,39.98
39.98,39.98
39.98,39.98
39.98,39.98
39.98,39.98
39.98,39.98
39.78,39.78
39.76,39.76
38.99,38.99
39.0,39.0
39.0,39.0
25.096,39.0
39.28,39.28
38.5,38.5
39.47,39.47
40.5,40.5
40.5,40.5
40.5,40.5
52.058,40.5
40.5,40.5
8.316,40.5
40.5,40.5
40.5,40.5
40.5,40.5
40.5,40.5
